code,lat,lon
E02005986,51.654035,-1.580042
E02005987,51.634916,-1.306152
E02005988,51.607680,-1.425733
E02005991,51.592007,-1.425916
E02005992,51.597064,-1.293794
E02005993,51.938658,-1.546669
E02005994,51.931711,-1.456967
E02005995,51.863896,-1.600350
E02005996,51.849609,-1.355204
E02005997,51.865937,-1.474748
E02005998,51.818960,-1.393944
E02005999,51.795311,-1.516807
E02006000,51.790768,-1.473886
E02006001,51.783385,-1.508963
E02006002,51.784698,-1.493456
E02006003,51.781984,-1.379695
E02006004,51.769377,-1.603575
E02006005,51.768864,-1.594085
E02006006,51.756801,-1.596329
E02006007,51.728054,-1.537377
E02006008,52.669830,-2.371265
E02006009,52.637431,-2.285303
E02006010,52.608606,-2.486537
E02006011,52.537145,-2.431957
E02006012,52.533036,-2.411985
E02006013,52.539861,-2.337843
E02006014,52.454860,-2.401642
E02006015,52.967951,-2.684986
E02006016,52.924650,-2.617231
E02006017,52.907290,-2.899563
E02006018,52.903322,-2.493423
E02006019,52.857894,-2.722230
E02006020,52.856659,-2.503466
E02006021,52.827515,-2.801647
E02006022,52.791913,-2.657145
E02006023,52.907707,-3.037930
E02006024,52.860121,-3.040684
E02006025,52.856973,-3.058367
E02006026,52.824742,-2.971175
E02006027,52.809797,-3.078724
E02006028,52.734891,-2.842416
E02006029,52.734828,-2.739818
E02006030,52.733200,-2.719892
E02006031,52.718305,-2.747189
E02006032,52.714515,-2.725876
E02006033,52.709295,-2.756376
E02006034,52.708087,-2.794147
E02006035,52.699115,-2.728575
E02006036,52.697756,-2.743956
E02006037,52.695249,-2.766338
E02006038,52.674826,-2.766817
E02006039,52.650310,-2.886051
E02006040,52.620621,-2.707182
E02006041,52.554473,-2.992399
E02006042,52.537161,-2.802161
E02006043,52.436611,-2.770088
E02006044,52.424991,-2.962105
E02006045,52.371398,-2.709345
E02006046,52.365989,-2.557736
E02006047,51.255417,-2.322469
E02006048,51.250098,-2.474917
E02006049,51.239135,-2.303472
E02006050,51.231079,-2.326273
E02006051,51.218166,-2.684115
E02006052,51.222068,-2.577493
E02006053,51.225077,-2.318847
E02006054,51.207514,-2.654679
E02006055,51.188230,-2.550882
E02006056,51.176901,-2.472749
E02006057,51.149945,-2.713648
E02006058,51.121784,-2.746374
E02006059,51.131572,-2.615861
E02006060,51.125774,-2.743395
E02006061,51.280113,-2.784453
E02006062,51.252069,-2.982899
E02006063,51.237236,-2.838764
E02006064,51.238737,-2.993007
E02006065,51.224771,-2.979842
E02006066,51.174827,-2.966684
E02006067,51.147290,-3.086366
E02006068,51.132693,-2.983273
E02006069,51.131541,-3.003905
E02006070,51.135893,-2.977977
E02006071,51.130047,-3.020381
E02006072,51.131691,-2.893742
E02006073,51.119096,-3.006159
E02006074,51.105591,-3.003927
E02006075,51.109486,-2.450447
E02006076,51.077834,-2.548303
E02006077,51.055251,-2.738070
E02006078,51.042778,-2.818773
E02006079,51.054161,-2.413392
E02006080,51.011300,-2.638360
E02006081,51.008998,-2.883510
E02006082,50.979522,-2.436144
E02006083,50.974323,-2.766219
E02006084,50.949771,-2.814030
E02006085,50.956437,-2.612356
E02006086,50.952665,-2.653500
E02006087,50.951541,-2.658385
E02006088,50.951335,-2.624318
E02006089,50.944913,-2.625004
E02006090,50.943861,-2.650883
E02006091,50.937677,-2.752199
E02006092,50.932445,-2.654873
E02006093,50.927585,-2.919980
E02006094,50.918443,-2.666535
E02006095,50.880168,-2.793057
E02006096,50.878435,-2.955851
E02006097,50.872223,-2.964702
E02006098,50.860139,-2.945551
E02006099,51.053888,-3.190692
E02006100,51.032229,-3.107040
E02006101,51.041263,-3.308198
E02006102,51.033456,-3.094811
E02006103,51.025738,-3.028518
E02006104,51.028733,-3.064689
E02006105,51.022807,-3.102161
E02006106,51.022598,-3.137955
E02006107,51.013661,-3.082498
E02006108,51.010069,-3.105021
E02006109,51.003796,-3.126163
E02006110,50.981673,-3.229093
E02006111,50.975009,-3.228148
E02006112,50.997289,-3.085397
E02006113,51.203906,-3.475544
E02006114,51.203321,-3.493564
E02006115,51.176670,-3.329014
E02006116,51.150132,-3.292721
E02006117,51.095225,-3.541313
E02006118,52.766452,-1.950962
E02006119,52.761498,-1.943188
E02006120,52.749010,-1.929867
E02006121,52.720372,-2.014655
E02006122,52.714759,-2.006856
E02006123,52.707441,-1.969265
E02006124,52.704516,-2.027678
E02006125,52.702709,-2.012528
E02006126,52.695125,-1.985704
E02006127,52.692191,-1.999813
E02006128,52.690940,-2.035803
E02006129,52.681948,-2.031906
E02006130,52.671548,-1.969031
E02006131,52.953548,-1.847070
E02006132,52.905332,-1.882940
E02006133,52.896897,-1.867399
E02006134,52.842860,-1.665202
E02006135,52.833517,-1.627198
E02006136,52.831835,-1.817571
E02006137,52.822305,-1.645506
E02006138,52.818699,-1.634311
E02006139,52.810166,-1.646784
E02006140,52.806811,-1.602382
E02006141,52.798018,-1.641614
E02006142,52.796517,-1.611144
E02006143,52.791147,-1.662998
E02006144,52.786917,-1.625972
E02006145,52.761892,-1.723162
E02006146,52.743020,-1.878421
E02006147,52.721624,-1.766506
E02006148,52.686178,-1.908009
E02006149,52.688309,-1.830344
E02006150,52.685194,-1.811295
E02006151,52.684821,-1.938323
E02006152,52.679844,-1.835487
E02006153,52.676184,-1.756842
E02006154,52.677651,-1.914820
E02006155,52.674948,-1.925549
E02006156,52.620181,-1.861687
E02006157,52.617083,-1.721011
E02006158,53.091958,-2.218562
E02006159,53.090517,-2.234504
E02006160,53.082387,-2.256591
E02006161,53.052448,-2.254045
E02006162,53.050189,-2.297428
E02006163,53.038186,-2.235228
E02006164,53.038160,-2.251342
E02006165,53.034373,-2.218981
E02006166,53.024988,-2.218195
E02006167,53.016099,-2.242432
E02006168,53.014237,-2.224320
E02006169,53.013479,-2.276170
E02006170,53.003229,-2.341152
E02006171,52.996849,-2.226400
E02006172,52.989810,-2.234505
E02006173,52.926182,-2.375515
E02006174,52.722006,-2.110606
E02006175,52.708381,-2.040953
E02006176,52.693338,-2.202403
E02006177,52.663504,-2.026334
E02006178,52.655416,-2.017397
E02006179,52.648242,-2.112765
E02006180,52.629498,-2.058788
E02006181,52.627191,-2.183691
E02006182,52.626093,-2.196279
E02006185,52.532806,-2.192563
E02006186,52.532917,-2.200417
E02006187,52.452926,-2.229720
E02006188,52.957130,-2.094409
E02006189,52.943165,-2.174497
E02006190,52.902240,-2.149398
E02006191,52.892070,-2.131489
E02006192,52.864414,-2.248814
E02006193,52.830186,-2.128952
E02006194,52.819540,-2.133409
E02006195,52.805624,-2.000443
E02006196,52.811346,-2.104809
E02006197,52.812936,-2.115517
E02006198,52.806929,-2.085241
E02006199,52.797543,-2.133620
E02006200,52.789341,-2.129084
E02006201,52.788035,-2.077777
E02006202,52.785408,-2.255870
E02006203,52.785021,-2.109491
E02006204,53.112860,-2.010948
E02006205,53.121400,-2.151492
E02006206,53.113251,-2.171575
E02006207,53.108682,-2.179739
E02006208,53.105184,-2.029781
E02006209,53.090390,-2.036131
E02006210,53.072394,-1.905198
E02006211,53.074664,-2.121864
E02006212,53.025999,-2.091982
E02006213,53.003504,-1.967886
E02006214,52.985433,-1.987146
E02006215,52.969371,-2.057149
E02006216,52.960448,-1.984312
E02006217,52.646228,-1.699296
E02006218,52.638086,-1.700696
E02006219,52.632552,-1.654721
E02006220,52.631816,-1.672116
E02006221,52.624718,-1.689733
E02006222,52.620732,-1.679038
E02006223,52.620130,-1.659112
E02006224,52.612334,-1.649876
E02006225,52.606332,-1.683670
E02006226,52.604555,-1.666732
E02006227,52.117650,0.838933
E02006228,52.104146,0.671392
E02006229,52.072544,0.719031
E02006230,52.047650,0.959288
E02006231,52.039914,1.105819
E02006232,52.055712,0.775981
E02006233,52.042591,0.733484
E02006234,52.029808,0.752473
E02006235,52.010066,0.872669
E02006236,51.982218,1.042422
E02006237,51.980488,1.180184
E02006238,52.444256,0.624597
E02006239,52.407248,0.528756
E02006240,52.367752,0.485303
E02006241,52.347489,0.515281
E02006242,52.301446,0.497300
E02006243,52.257242,0.393836
E02006245,52.082875,1.135801
E02006246,52.075176,1.137310
E02006247,52.070867,1.119984
E02006248,52.067352,1.183390
E02006249,52.064611,1.161832
E02006250,52.063480,1.138210
E02006251,52.056566,1.168324
E02006252,52.054981,1.187552
E02006253,52.053396,1.199757
E02006254,52.052958,1.132179
E02006255,52.048979,1.173541
E02006256,52.045718,1.151069
E02006257,52.043759,1.117190
E02006258,52.038125,1.192295
E02006259,52.038044,1.129331
E02006260,52.034820,1.180525
E02006261,52.324649,1.147781
E02006262,52.328267,1.003505
E02006263,52.313528,1.288463
E02006264,52.252245,0.867145
E02006265,52.226677,1.028079
E02006266,52.221680,0.896540
E02006267,52.204084,1.144865
E02006268,52.182414,0.990968
E02006269,52.190868,0.975020
E02006270,52.187788,1.008072
E02006271,52.133222,1.047908
E02006272,52.104782,1.112020
E02006273,52.331110,0.886838
E02006274,52.313639,0.808746
E02006275,52.260570,0.699411
E02006276,52.259482,0.747660
E02006277,52.247286,0.746636
E02006278,52.247511,0.710106
E02006279,52.241998,0.691421
E02006280,52.236705,0.644127
E02006281,52.235264,0.718462
E02006282,52.107718,0.589197
E02006283,52.105280,0.490926
E02006284,52.088258,0.431677
E02006285,52.086081,0.416433
E02006286,52.081288,0.446334
E02006287,52.293977,1.518496
E02006288,52.219902,1.341125
E02006289,52.214642,1.489791
E02006290,52.202871,1.579950
E02006291,52.114386,1.333721
E02006292,52.110810,1.243710
E02006293,52.109061,1.419143
E02006294,52.094300,1.307016
E02006295,52.060981,1.233018
E02006296,52.061637,1.261299
E02006297,52.047479,1.215276
E02006298,51.981564,1.320108
E02006299,51.969744,1.359639
E02006300,51.967888,1.333487
E02006301,51.960693,1.348376
E02006302,52.503281,1.737567
E02006303,52.491789,1.737694
E02006304,52.489147,1.721078
E02006305,52.479861,1.747465
E02006306,52.472828,1.721037
E02006307,52.467167,1.706401
E02006308,52.466829,1.742048
E02006309,52.462283,1.725380
E02006310,52.454825,1.697451
E02006311,52.452324,1.568096
E02006312,52.447736,1.587321
E02006313,52.443615,1.718422
E02006314,52.447606,1.443783
E02006315,52.341361,1.666880
E02006316,52.344491,1.506644
E02006317,51.406087,-0.369421
E02006318,51.399847,-0.352241
E02006319,51.399201,-0.372713
E02006320,51.391418,-0.406503
E02006321,51.389941,-0.334608
E02006322,51.385331,-0.319632
E02006323,51.386229,-0.418611
E02006324,51.382372,-0.401240
E02006325,51.379023,-0.342167
E02006326,51.373544,-0.408810
E02006327,51.373439,-0.435920
E02006328,51.372075,-0.454817
E02006329,51.369084,-0.367032
E02006330,51.366010,-0.403128
E02006331,51.359651,-0.338402
E02006332,51.358328,-0.450225
E02006333,51.333198,-0.406993
E02006334,51.330190,-0.372420
E02006335,51.373461,-0.255480
E02006336,51.364304,-0.273445
E02006337,51.363475,-0.247570
E02006338,51.354077,-0.261806
E02006339,51.345683,-0.278034
E02006341,51.338853,-0.267008
E02006342,51.331056,-0.264463
E02006343,51.322460,-0.271132
E02006344,51.286818,-0.511200
E02006345,51.290570,-0.658792
E02006346,51.274825,-0.430670
E02006347,51.265371,-0.724098
E02006348,51.257854,-0.609963
E02006349,51.258298,-0.588911
E02006350,51.256976,-0.575960
E02006351,51.254394,-0.537704
E02006352,51.253144,-0.596533
E02006353,51.249969,-0.721844
E02006354,51.246749,-0.546188
E02006355,51.242686,-0.607533
E02006356,51.240562,-0.569024
E02006357,51.239779,-0.725999
E02006358,51.238538,-0.588500
E02006359,51.231045,-0.572206
E02006360,51.211830,-0.583029
E02006361,51.212215,-0.459611
E02006362,51.314687,-0.297057
E02006363,51.311924,-0.312484
E02006364,51.304598,-0.332156
E02006365,51.295248,-0.320236
E02006366,51.293030,-0.355762
E02006367,51.284196,-0.379679
E02006368,51.276403,-0.369545
E02006369,51.237966,-0.280862
E02006370,51.237230,-0.329714
E02006371,51.227627,-0.332813
E02006372,51.215581,-0.323872
E02006373,51.178882,-0.364951
E02006374,51.171567,-0.271882
E02006375,51.323733,-0.223347
E02006376,51.324640,-0.200603
E02006377,51.312695,-0.233137
E02006378,51.309483,-0.166557
E02006379,51.302734,-0.233241
E02006380,51.290943,-0.236405
E02006381,51.286049,-0.211337
E02006382,51.259776,-0.143424
E02006383,51.244894,-0.200127
E02006384,51.244062,-0.174535
E02006385,51.244492,-0.161651
E02006386,51.234343,-0.194954
E02006387,51.226269,-0.200461
E02006388,51.222161,-0.167565
E02006389,51.218365,-0.195103
E02006390,51.180212,-0.177342
E02006391,51.177420,-0.152092
E02006392,51.171268,-0.164326
E02006393,51.429656,-0.549828
E02006394,51.428028,-0.571893
E02006395,51.427849,-0.527782
E02006396,51.404905,-0.515433
E02006397,51.401303,-0.566868
E02006398,51.388746,-0.502149
E02006399,51.374234,-0.496483
E02006400,51.365157,-0.531359
E02006401,51.366184,-0.496869
E02006402,51.349003,-0.499640
E02006403,51.456048,-0.480918
E02006404,51.449253,-0.471239
E02006405,51.435097,-0.472658
E02006406,51.433962,-0.504425
E02006407,51.430692,-0.452963
E02006408,51.424242,-0.439142
E02006409,51.425133,-0.484658
E02006410,51.423410,-0.421803
E02006411,51.422528,-0.500955
E02006412,51.412662,-0.407438
E02006413,51.407922,-0.424316
E02006414,51.402663,-0.461724
E02006415,51.394537,-0.444767
E02006416,51.363296,-0.640927
E02006417,51.358468,-0.691927
E02006418,51.348794,-0.672672
E02006419,51.347256,-0.730732
E02006420,51.338889,-0.726810
E02006421,51.334412,-0.639185
E02006422,51.328773,-0.703759
E02006423,51.329993,-0.754655
E02006424,51.326171,-0.726809
E02006425,51.315145,-0.734692
E02006426,51.306779,-0.728121
E02006427,51.292337,-0.723634
E02006429,51.306897,-0.073553
E02006430,51.292469,-0.098385
E02006431,51.283421,-0.075697
E02006432,51.283891,-0.094517
E02006433,51.257364,-0.003004
E02006434,51.240869,0.008519
E02006435,51.237408,-0.112395
E02006436,51.225008,-0.054072
E02006437,51.173670,-0.011867
E02006438,51.167831,-0.108141
E02006439,51.234328,-0.776685
E02006440,51.234246,-0.797852
E02006441,51.215683,-0.799165
E02006442,51.205492,-0.785892
E02006443,51.199692,-0.605204
E02006444,51.201976,-0.803177
E02006445,51.191690,-0.610814
E02006446,51.192169,-0.546639
E02006447,51.193511,-0.816253
E02006448,51.178866,-0.618984
E02006449,51.171463,-0.656172
E02006450,51.151247,-0.646236
E02006451,51.142365,-0.482286
E02006453,51.119133,-0.551656
E02006454,51.091054,-0.710835
E02006455,51.089664,-0.736171
E02006456,51.337809,-0.474535
E02006457,51.334493,-0.508139
E02006458,51.327339,-0.564393
E02006459,51.325877,-0.539573
E02006460,51.319881,-0.592041
E02006461,51.319040,-0.540723
E02006462,51.317732,-0.614364
E02006463,51.315995,-0.564186
E02006464,51.312900,-0.602259
E02006465,51.310091,-0.575041
E02006466,51.303540,-0.552951
E02006467,51.308689,-0.624839
E02006468,52.620293,-1.611637
E02006469,52.587214,-1.627936
E02006470,52.575955,-1.543069
E02006471,52.563465,-1.685616
E02006472,52.542006,-1.533043
E02006473,52.504666,-1.713674
E02006474,52.498020,-1.584662
E02006475,52.536860,-1.460767
E02006476,52.531868,-1.504698
E02006477,52.528946,-1.441082
E02006478,52.526865,-1.521049
E02006479,52.523588,-1.476069
E02006480,52.520789,-1.492732
E02006481,52.519187,-1.513342
E02006482,52.512585,-1.486481
E02006483,52.511499,-1.467092
E02006484,52.508709,-1.449687
E02006485,52.507587,-1.434819
E02006486,52.484520,-1.481380
E02006487,52.482528,-1.472157
E02006488,52.478729,-1.426611
E02006489,52.474325,-1.467354
E02006490,52.472881,-1.502563
E02006493,52.389725,-1.245385
E02006494,52.378666,-1.262779
E02006495,52.380864,-1.408204
E02006496,52.374892,-1.248767
E02006497,52.372423,-1.275239
E02006498,52.366649,-1.299749
E02006499,52.365892,-1.242733
E02006500,52.362592,-1.263645
E02006501,52.360946,-1.222516
E02006502,52.358913,-1.280913
E02006503,52.339709,-1.309436
E02006504,52.328858,-1.847792
E02006505,52.286877,-1.773226
E02006506,52.269551,-1.898429
E02006507,52.253875,-1.385126
E02006508,52.226952,-1.427899
E02006509,52.218474,-1.870028
E02006510,52.213078,-1.806716
E02006511,52.193497,-1.598220
E02006512,52.201426,-1.717112
E02006513,52.186371,-1.688483
E02006514,52.189347,-1.720728
E02006515,52.167749,-1.856727
E02006516,52.157076,-1.504818
E02006517,52.120318,-1.712087
E02006518,52.059610,-1.625670
E02006519,52.349487,-1.581615
E02006520,52.349608,-1.562942
E02006521,52.337109,-1.576674
E02006522,52.328342,-1.699206
E02006523,52.314081,-1.507096
E02006524,52.300906,-1.516291
E02006525,52.298872,-1.530485
E02006526,52.293656,-1.577394
E02006527,52.292220,-1.547405
E02006528,52.284176,-1.521652
E02006529,52.281037,-1.595103
E02006530,52.277058,-1.560551
E02006531,52.279151,-1.531987
E02006532,52.261166,-1.576364
E02006533,52.266961,-1.525554
E02006534,50.840933,-0.237260
E02006535,50.841214,-0.268385
E02006536,50.836954,-0.324550
E02006537,50.835127,-0.245485
E02006538,50.832590,-0.273504
E02006539,50.832386,-0.338972
E02006540,50.829617,-0.312850
E02006541,50.825260,-0.324400
E02006542,50.852019,-0.565353
E02006543,50.835349,-0.478685
E02006544,50.837205,-0.648702
E02006545,50.821309,-0.547079
E02006546,50.819426,-0.481995
E02006547,50.817779,-0.605324
E02006548,50.816512,-0.516931
E02006549,50.811652,-0.450873
E02006550,50.811343,-0.528802
E02006551,50.808557,-0.499427
E02006552,50.808425,-0.541419
E02006553,50.800854,-0.691102
E02006554,50.795658,-0.620405
E02006555,50.794537,-0.674618
E02006556,50.794847,-0.644297
E02006557,50.790916,-0.687007
E02006558,50.784211,-0.679337
E02006559,50.783261,-0.706197
E02006560,50.779934,-0.729833
E02006561,51.062832,-0.723198
E02006562,51.062286,-0.532898
E02006563,51.002899,-0.836855
E02006564,50.983736,-0.743139
E02006565,50.981279,-0.612260
E02006566,50.858585,-0.773395
E02006567,50.857687,-0.908262
E02006568,50.844716,-0.774604
E02006569,50.842830,-0.899284
E02006570,50.836234,-0.769590
E02006571,50.836141,-0.806254
E02006572,50.829913,-0.756186
E02006573,50.769315,-0.859629
E02006574,50.732841,-0.785799
E02006575,51.128134,-0.196609
E02006576,51.127943,-0.147323
E02006577,51.121832,-0.206679
E02006578,51.119443,-0.178470
E02006579,51.119462,-0.159371
E02006580,51.112249,-0.217454
E02006581,51.110119,-0.193994
E02006582,51.108148,-0.149459
E02006583,51.105598,-0.165885
E02006584,51.104568,-0.225194
E02006585,51.102224,-0.182943
E02006586,51.100640,-0.211861
E02006587,51.094790,-0.202915
E02006588,51.086392,-0.272591
E02006589,51.081129,-0.309318
E02006590,51.077333,-0.331986
E02006591,51.069815,-0.308570
E02006592,51.069574,-0.416063
E02006593,51.064242,-0.326182
E02006594,51.063414,-0.353793
E02006595,51.053997,-0.311107
E02006596,51.026143,-0.347602
E02006597,51.019253,-0.450459
E02006598,50.966428,-0.299181
E02006599,50.944507,-0.460426
E02006600,50.943013,-0.492135
E02006601,50.931108,-0.278033
E02006602,50.926390,-0.419128
E02006603,50.886161,-0.318399
E02006604,51.131073,-0.012889
E02006605,51.135576,-0.119850
E02006606,51.125797,0.006980
E02006607,51.125688,-0.022718
E02006608,51.122695,-0.075225
E02006609,51.046411,-0.060519
E02006610,51.050030,-0.181968
E02006611,51.008892,-0.084756
E02006612,50.997853,-0.107558
E02006613,50.999504,-0.091692
E02006614,50.992776,-0.108525
E02006615,50.961775,-0.148162
E02006616,50.959758,-0.117031
E02006617,50.959186,-0.135393
E02006618,50.948714,-0.130366
E02006619,50.939169,-0.181520
E02006620,50.926373,-0.143005
E02006621,50.845694,-0.403891
E02006622,50.832683,-0.396763
E02006623,50.832739,-0.413922
E02006624,50.829277,-0.382188
E02006625,50.827196,-0.367160
E02006626,50.825367,-0.426739
E02006627,50.822343,-0.404906
E02006628,50.820082,-0.381021
E02006629,50.818063,-0.353244
E02006630,50.813749,-0.385387
E02006631,50.813145,-0.370193
E02006632,50.812286,-0.399406
E02006633,50.811961,-0.421504
E02006634,51.460818,-1.637479
E02006635,51.420104,-1.728184
E02006636,51.342311,-1.768520
E02006637,51.351120,-1.980853
E02006638,51.349911,-1.997390
E02006639,51.344085,-2.039285
E02006640,51.344932,-1.633269
E02006641,51.306399,-1.969751
E02006642,51.294098,-1.812902
E02006644,51.642008,-1.864007
E02006645,51.591523,-2.100817
E02006646,51.585506,-1.862667
E02006647,51.572522,-2.015401
E02006648,51.558785,-2.157301
E02006649,51.544063,-1.895079
E02006650,51.527507,-1.922838
E02006651,51.498422,-2.146986
E02006652,51.467940,-2.122782
E02006653,51.457938,-2.141006
E02006654,51.457082,-2.119380
E02006655,51.448573,-2.026756
E02006656,51.448302,-2.103836
E02006657,51.445092,-2.004831
E02006658,51.434511,-1.998944
E02006659,51.427503,-2.240589
E02006660,51.428564,-2.191991
E02006661,51.197385,-1.802277
E02006662,51.197542,-1.772409
E02006663,51.167605,-1.767468
E02006664,51.123747,-1.743444
E02006665,51.090045,-2.263855
E02006666,51.087238,-1.781528
E02006667,51.084678,-1.828862
E02006668,51.082548,-1.801378
E02006669,51.079203,-1.881138
E02006670,51.074541,-1.810798
E02006671,51.071474,-1.788864
E02006672,51.084466,-1.775895
E02006673,51.061966,-1.808125
E02006674,51.057057,-1.793849
E02006675,51.055297,-1.689270
E02006676,51.058911,-2.082046
E02006677,50.986205,-1.721760
E02006678,51.379340,-2.129205
E02006679,51.365756,-2.127237
E02006680,51.370043,-2.134465
E02006681,51.349048,-2.280864
E02006682,51.346647,-2.249327
E02006683,51.336375,-2.192662
E02006684,51.324056,-2.210229
E02006685,51.321187,-2.190796
E02006686,51.314871,-2.227437
E02006687,51.311037,-2.206229
E02006688,51.308415,-2.218568
E02006689,51.298986,-2.206805
E02006690,51.262996,-2.176908
E02006692,51.203338,-2.166271
E02006693,51.203262,-2.197898
E02006694,51.200537,-2.185757
E02006695,51.178608,-2.147394
E02006696,52.420043,-2.142435
E02006697,52.395996,-2.088076
E02006698,52.393130,-2.023452
E02006699,52.390371,-1.878783
E02006700,52.382075,-1.875363
E02006701,52.369928,-1.996739
E02006702,52.364784,-2.055978
E02006703,52.353784,-2.042828
E02006704,52.352501,-1.962408
E02006705,52.344273,-2.063131
E02006706,52.334600,-2.067856
E02006707,52.329813,-2.047265
E02006708,52.322652,-2.068156
E02006709,52.314698,-2.065518
E02006710,52.303707,-2.534414
E02006711,52.264244,-2.313177
E02006712,52.182496,-2.307627
E02006713,52.128859,-2.315976
E02006714,52.143727,-2.257027
E02006715,52.129181,-2.332353
E02006716,52.115857,-2.306439
E02006717,52.134833,-2.214852
E02006718,52.105068,-2.305642
E02006719,52.104215,-2.326216
E02006720,52.046932,-2.252624
E02006721,52.317641,-1.916566
E02006722,52.313703,-1.906323
E02006723,52.310585,-1.960578
E02006724,52.306558,-1.932797
E02006725,52.304138,-1.891868
E02006726,52.299154,-1.941457
E02006727,52.297883,-1.915153
E02006728,52.296612,-1.969325
E02006729,52.293724,-1.893511
E02006730,52.287312,-1.921279
E02006731,52.284553,-1.938384
E02006732,52.282378,-1.950710
E02006733,52.262888,-1.942535
E02006734,52.216928,-2.227552
E02006735,52.209834,-2.186907
E02006736,52.207967,-2.176347
E02006737,52.206797,-2.215212
E02006738,52.203208,-2.197751
E02006739,52.200494,-2.243300
E02006740,52.199281,-2.223034
E02006741,52.197975,-2.178266
E02006742,52.191626,-2.248157
E02006743,52.191607,-2.195568
E02006744,52.188208,-2.212253
E02006745,52.181614,-2.240600
E02006746,52.180236,-2.209481
E02006747,52.170171,-2.206440
E02006748,52.301878,-2.168965
E02006749,52.273252,-2.166445
E02006750,52.265245,-2.141677
E02006751,52.263262,-2.158127
E02006752,52.252874,-2.151142
E02006753,52.233141,-2.201415
E02006754,52.209711,-2.107061
E02006755,52.210940,-1.980739
E02006756,52.157237,-2.169543
E02006757,52.117753,-2.029694
E02006758,52.109647,-1.854983
E02006759,52.112958,-2.081193
E02006760,52.105580,-1.910201
E02006761,52.093953,-1.945147
E02006762,52.086436,-1.962262
E02006763,52.089962,-1.931010
E02006764,52.081116,-1.944946
E02006765,52.043686,-1.878325
E02006766,52.040148,-2.097457
E02006767,52.409492,-2.220320
E02006768,52.398669,-2.263977
E02006769,52.395480,-2.232193
E02006770,52.393029,-2.244731
E02006771,52.381060,-2.307823
E02006772,52.388683,-2.273676
E02006773,52.385587,-2.228788
E02006774,52.381559,-2.262809
E02006775,52.371257,-2.267049
E02006776,52.369721,-2.235569
E02006777,52.372483,-2.332430
E02006778,52.350140,-2.286317
E02006779,52.341059,-2.273716
E02006780,52.328396,-2.289425
E02006781,49.916004,-6.311011
E02006782,51.421816,0.017431
E02006783,51.428115,0.011162
E02006784,51.423311,-0.002298
E02006785,51.468824,0.097682
E02006786,51.480734,0.101263
E02006787,51.400140,-0.040405
E02006788,51.391888,-0.061027
E02006789,51.312483,0.039966
E02006790,51.309814,-0.044039
E02006791,51.498612,-0.266847
E02006792,51.492001,-0.270372
E02006793,51.612740,-0.076036
E02006794,51.604269,-0.069790
E02006795,51.570892,-0.376163
E02006796,51.558274,-0.393419
E02006798,51.477998,-0.030251
E02006799,51.560871,0.126745
E02006800,51.562437,0.108016
E02006801,51.501069,-0.112292
E02006802,51.498802,-0.104492
E02006803,53.324968,-1.361040
E02006804,53.305876,-1.358550
E02006805,52.444970,-1.506738
E02006806,52.462173,-1.507432
E02006807,52.417580,-1.843723
E02006808,52.410500,-1.835941
E02006809,52.524276,-1.932633
E02006810,52.543340,-1.976074
E02006811,54.530250,-1.187437
E02006812,54.542918,-1.172707
E02006813,53.731057,-0.413511
E02006814,53.742304,-0.416599
E02006815,52.642744,-1.054767
E02006816,52.635308,-1.039563
E02006817,52.605255,-1.124189
E02006818,52.592643,-1.107303
E02006819,52.641123,-1.190000
E02006820,52.648090,-1.199062
E02006821,50.846104,-1.034905
E02006822,50.857636,-1.004789
E02006823,51.654224,-0.683102
E02006824,51.651960,-0.710093
E02006825,52.221215,0.432417
E02006826,52.244815,0.400203
E02006827,53.018672,-1.342410
E02006828,52.983098,-1.319463
E02006829,50.904669,-0.997847
E02006830,50.901676,-1.026253
E02006831,50.896637,-1.013369
E02006832,51.366290,0.304443
E02006833,51.298709,0.407571
E02006834,53.005792,-1.157941
E02006835,53.014639,-1.162023
E02006836,51.346198,-0.204228
E02006837,51.346386,-0.243833
E02006838,51.117266,-0.798619
E02006839,51.128232,-0.754547
E02006840,50.467906,-3.552825
E02006841,54.959192,-1.595646
E02006842,54.950971,-1.596648
E02006843,53.385359,-1.474781
E02006844,53.378423,-1.479630
E02006845,51.357532,-2.905235
E02006846,51.346705,-2.932092
E02006847,51.598478,-1.826195
E02006848,51.601331,-1.814891
E02006849,51.600137,-1.796600
E02006850,52.626680,-1.136149
E02006851,52.633257,-1.132329
E02006852,53.829452,-1.583858
E02006853,51.498103,-0.020562
E02006854,51.501599,-0.024658
E02006855,51.271264,1.072149
E02006856,51.281388,1.072200
E02006857,50.786249,0.312951
E02006858,50.793205,0.327215
E02006859,51.484591,0.292806
E02006861,53.816331,-1.565630
E02006862,52.468781,-0.730224
E02006863,52.472170,-0.704843
E02006864,52.979733,-0.005840
E02006865,52.969723,-0.041731
E02006866,53.180249,-0.598112
E02006867,53.190114,-0.589625
E02006868,53.377959,-1.447725
E02006869,53.347080,-1.396618
E02006871,54.063770,-2.828695
E02006872,53.321728,-1.904809
E02006873,52.217081,-0.064223
E02006874,52.243830,-0.108596
E02006875,53.799554,-1.545813
E02006876,53.781366,-1.528780
E02006877,52.548803,-0.265283
E02006878,52.534352,-0.274906
E02006879,51.081328,1.180432
E02006880,51.079168,1.168072
E02006881,53.779298,-2.248179
